71	stats	 It's an algorithm for training feedforward multilayer neural networks (multilayer perceptrons). There are several nice java applets around the web that illustrate what's happening, like this one: . Also, Bishop's book on NNs is the standard desk reference for anything to do with NNs. 
72	stats	 for overdispersed poisson, use the negative binomial, which allows you to parameterize the variance as a function of the mean precisely. rnbinom(), etc. in R. 
73	stats	 Duplicate thread: I just installed the latest version of R. What packages should I obtain? What are the R packages you couldn't imagine your daily work with data? Please list both general and specific tools. UPDATE: As for 24.10.10 seems to be the winer with 7 votes. Other packages mentioned more than one are: - 4 , - 4 - 3 - 2 - 2 - 2 - 2 - 2 Thanks all for your answers! 
74	stats	 In such a discussion, I always recall the famous Ken Thompson quote When in doubt, use brute force. In this case, machine learning is a salvation when the assumptions are hard to catch; or at least it is much better than guessing them wrong. 
75	stats	 I'm using R and the manuals on the R site are really informative. However, I'd like to see some more examples and implementations with R which can help me develop my knowledge faster. Any suggestions? 
76	stats	 I use plyr and ggplot2 the most on a daily basis. I also rely heavily on time series packages; most especially, the zoo package. 
77	stats	 Sometimes correlation is enough. For example, in car insurance, male drivers are correlated with more accidents, so insurance companies charge them more. There is no way you could actually test this for causation. You cannot change the genders of the drivers experimentally. Google has made hundreds of billions of dollars not caring about causation. To find causation, you generally need experimental data, not observational data. Though, in economics, they often use observed "shocks" to the system to test for causation, like if a CEO dies suddenly and the stock price goes up, you can assume causation. Correlation is a necessary but not sufficient condition for causation. To show causation requires a counter-factual. 
78	stats	 You tend to use the covariance matrix when the variable scales are similar and the correlation matrix when variables are on different scales. Using the correlation matrix standardises the data. In general they give different results. Especially when the scales are different. As an example, take a look at this R data set. Some of the variables have an average value of about 1.8 (the high jump), whereas other variables (run 800m) are around 120. This outputs: Now let's do PCA on covariance and on correlation: Notice that PCA on covariance is dominated by and : PC1 is almost equal to (and explains $82\%$ of the variance) and PC2 is almost equal to (together they explain $97\%$). PCA on correlation is much more informative and reveals some structure in the data and relationships between variables (but note that the explained variances drop to $64\%$ and $71\%$). Notice also that the outlying individuals (in this data set) are outliers regardless of whether the covariance or correlation matrix is used. 
79	stats	 I am not sure this is purely a US vs. British issue. Here is a brief page I wrote explaining the difference between using n vs. n-1 when computing a Standard Deviation . 
80	stats	 The basic idea behind this is that football clubs have an age cut-off when determining teams. In the league my children participate in the age restrictions states that children born after July 31st are placed on the younger team. This means that two children that are effectively the same age can be playing with two different age groups. The child born July 31st will be playing on the older team and theoretically be the youngest and smallest on the team and in the league. The child born on August 1st will be the oldest and largest child in the league and will be able to benefit from that. The survivorship bias comes because competitive leagues will select the best players for their teams. The best players in childhood are often the older players since they have additional time for their bodies to mature. This means that otherwise acceptable younger players are not selected simply because of their age. Since they are not given the same opportunities as the older kids, they don’t develop the same skills and eventually drop out of competitive soccer. If the cut-off for competitive soccer in enough countries is January 1st, that would support the phenomena you see. A similar phenomena has been observed in several other sports including baseball and ice hockey. 
81	stats	 I use the xtable package. The xtable package turns tables produced by R (in particular, the tables displaying the anova results) into LaTeX tables, to be included in an article. 
83	stats	 R is designed around ideas such as "reproducible research" and "trustworthy software", as John Chambers says in his excellent book "Software for Data Analysis: Programming with R" . One of the best ways to learn R is to look at the wealth of source code that available on CRAN (with 2461 packages and counting). Simple , load a , and start browsing the code. 
84	stats	 I would explain it to a layman as: Data visualization is taking data, and making a picture out of it. This allows you to easily see and understand relationships within the data much more easily than just looking at the numbers. 
85	stats	 A random variable is a variable whose value depends on unknown events. We can summarize the unknown events as "state", and then the random variable is a function of the state. Example: Suppose we have three dice rolls (D1,D2,D3). Then the state S=(D1,D2,D3). One random variable X is the number of 5s. X=(D1==5?)+(D2==5?)+(D3==5?). Another random variable Y is the sum of the dice rolls Y=D1+D2+D3. 
86	stats	 Unlike a regular variable, a random variable may not be substituted for a single, unchanging value. Rather statistical properties such as the distribution of the random variable may be stated. The distribution is a function that provides the probability the variable will take on a given value, or fall within a range given certain parameters such as the mean or standard deviation. Random variables may be classified as discrete if the distribution describes values from a countable set, such as the integers. The other classification for a random variable is continuous and is used if the distribution covers values from an uncountable set such as the real numbers. 
89	stats	 When I teach very basic statistics to Secondary School Students I talk about evolution and how we have evolved to spot patterns in pictures rather than lists of numbers and that data visualisation is one of the techniques we use to take advantage of this fact. Plus I try to talk about recent news stories where statistical insight contradicts what the press is implying, making use of sites like Gapminder to find the representation before choosing the story. 
90	stats	 R bloggers has been steadily supplying me with a lot of good pragmatic content. From the author: 
91	stats	 As user28 said in comments above, the pdf is the first derivative of the cdf for a continuous random variable, and the difference for a discrete random variable. In the continuous case, wherever the cdf has a discontinuity the pdf has an atom. Dirac delta "functions" can be used to represent these atoms. 
93	stats	 We're trying to use a Gaussian process to model h(t) -- the hazard function -- for a very small initial population, and then fit that using the available data. While this gives us nice plots for credible sets for h(t) and so on, it unfortunately is also just pushing the inference problem from h(t) to the covariance function of our process. Perhaps predictably, we have several reasonable and equally defensible guesses for this that all produce different result. Has anyone run across any good approaches for addressing such a problem? Gaussian-process related or otherwise? 
94	stats	 Quick R site is basic, but quite nice for start . 
95	stats	 I have been using various GARCH-based models to forecast volatility for various North American equities using historical daily data as inputs. Asymmetric GARCH models are often cited as a modification of the basic GARCH model to account for the 'leverage effect' i.e. volatility tends to increase more after a negative return than a similarly sized positive return. What kind of a difference would you expect to see between a standard GARCH and an asymmetric GARCH forecast for a broad-based equity index like the S&amp;P 500 or the NASDAQ-100? There is nothing particularly special about these two indices, but I think it is helpful to give something concrete to focus the discussion, as I am sure the effect would be different depending on the equities used. 
96	stats	 Another great resource is the LearnR blog , which went through an extensive study of visualizations with lattice and ggplot2. 
97	stats	 I have some ordinal data gained from survey questions. In my case they are Likert style responses (Strongly Disagree-Disagree-Neutral-Agree-Strongly Agree). In my data they are coded as 1-5. I don't think means would mean much here, so what basic summary statistics are considered usefull? 
98	stats	 Eliciting priors is a tricky business. Statistical Methods for Eliciting Probability Distributions and Eliciting Probability Distributions are quite good practical guides for prior elicitation. The process in both papers is outlined as follows: background and preparation; identifying and recruiting the expert(s); motivation and training the expert(s); structuring and decomposition (typically deciding precisely what variables should be elicited, and how to elicit joint distributions in the multivariate case); the elicitation itself. Of course, they also review how the elicitation results in information that may be fit to or otherwise define distributions (for instance, in the Bayesian context, Beta distributions ), but quite importantly, they also address common pitfalls in modeling expert knowledge (anchoring, narrow and small-tailed distributions, etc.). 
99	stats	 multicore is quite nice for tool for making faster scripts faster. cacheSweave saves a lot of time when using . 
100	stats	 I'd like to see the answer with qualitative view on the problem, not just definition. Examples and analogous from other areas of applied math also would be good. I understand, my question is silly, but I can't find good and intuitive introduction textbook on signal processing — if someone would suggest one, I will be happy. Thanks. 
101	stats	 Understanding $p$-value Suppose, that you want to test the hypothesis that the average height of male students at your University is $5$ ft $7$ inches. You collect heights of $100$ students selected at random and compute the sample mean (say it turns out to be $5$ ft $9$ inches). Using an appropriate formula/statistical routine you compute the $p$-value for your hypothesis and say it turns out to be $0.06$. In order to interpret $p=0.06$ appropriately, we should keep several things in mind: The first step under classical hypothesis testing is the assumption that the hypothesis under consideration is true. (In our context, we assume that the true average height is $5$ ft $7$ inches.) Imagine doing the following calculation: Compute the probability that the sample mean is greater than $5$ ft $9$ inches assuming that our hypothesis is in fact correct (see point 1). In other words, we want to know $$\mathrm{P}(\mathrm{Sample\: mean} \ge 5 \:\mathrm{ft} \:9 \:\mathrm{inches} \:|\: \mathrm{True\: value} = 5 \:\mathrm{ft}\: 7\: \mathrm{inches}).$$ The calculation in step 2 is what is called the $p$-value. Therefore, a $p$-value of $0.06$ would mean that if we were to repeat our experiment many, many times (each time we select $100$ students at random and compute the sample mean) then $6$ times out of $100$ we can expect to see a sample mean greater than or equal to $5$ ft $9$ inches. Given the above understanding, should we still retain our assumption that our hypothesis is true (see step 1)? Well, a $p=0.06$ indicates that one of two things have happened: (A) Either our hypothesis is correct and an extremely unlikely event has occurred (e.g., all $100$ students are student athletes) or (B) Our assumption is incorrect and the sample we have obtained is not that unusual. The traditional way to choose between (A) and (B) is to choose an arbitrary cut-off for $p$. We choose (A) if $p &gt; 0.05$ and (B) if $p &lt; 0.05$. 
102	stats	 For me Illuminating the Path report has been always good point of reference. For more recent overview you can also have a look at good article by Heer and colleagues. But what would explain better than visualization itself? ( Source ) 
103	stats	 What is the best blog on data visualization? I'm making this question a community wiki since it is highly subjective. Please limit each answer to one link. Please note the following criteria for proposed answers: [A]cceptable answers to questions like this ...need to supply adequate descriptions and reasoned justification. A mere hyperlink doesn't do it. ...[A]ny future replies [must] meet ...[these] standards; otherwise, they will be deleted without further comment . 
104	stats	 A frequency table is a good place to start. You can do the count, and relative frequency for each level. Also, the total count, and number of missing values may be of use. You can also use a contingency table to compare two variables at once. Can display using a mosaic plot too. 
105	stats	 FlowingData | Data Visualization, Infographics, and Statistics 
107	stats	 information aesthetics - Data Visualization &amp; Information Design 
108	stats	 Information Is Beautiful | Ideas, issues, knowledge, data - visualized! 
109	stats	 Following one-way ANOVA, there are many possible follow-up multiple comparison tests. Holm's test (or better, the Holm-Sidak) test has lots of power, but because it works in a stepwise manner, it cannot compute confidence intervals. Its advantage over the tests than can compute confidence intervals (Tukey, Dunnett) is that is has more power. But is it fair to say that the Holm method always has more power than the methods of Tukey and Dunnet? Or does it depend...? 
